13.02573872,80.17707825,Chennai
12.97158432,80.15167999,Chennai
12.94775391,80.13789368,Tamil Nadu
11.65955257,76.1725769,Meenangadi
11.71371555,75.92274475,Kerala
17.4350338,78.48832703,Secunderabad
11.41196918,79.70035553,Chidambaram
13.0626173,80.25772858,Chennai
13.04524136,80.22571564,Tamil Nadu
17.43600273,78.48838043,Hyderabad
11.42520618,76.85461426,Kotagiri
11.43014622,76.83274078,Tamil Nadu
29.64332962,79.43714142,Uttarakhand
13.05294037,80.24830627,Tamil Nadu
22.51340294,88.38729095,Kolkata
23.37384224,85.32643127,Jharkhand
10.24218369,77.4950943,Kodaikanal
27.35624123,88.61549377,Gangtok
28.6328392,77.21585846,Delhi
12.95333004,80.14042664,Chennai
32.24616241,77.18268585,Manali
32.23965836,77.18871307,Manali
30.55651093,79.55198669,Joshimath
10.95615673,79.38103485,Kumbakonam
10.23659897,77.49475861,Kodaikanal
10.23057461,77.49369049,Kodaikanal
15.91500282,75.67681122,Badami
32.54747772,75.96707916,Dalhousie
11.66500282,76.26242828,Chungam
12.74713993,77.31069183,Basavanapura
12.25380039,79.4172821,Gingee
26.19120979,91.7533493,Guwahati
10.23665428,77.49626923,Tamil Nadu
27.34536743,88.60850525,Gangtok
10.24383926,77.5036087,Kodaikanal
10.25046062,77.50457001,India
10.2396946,77.49754333,Kodaikanal
10.23835659,77.49997711,Kodaikanal
10.23903847,77.49623871,Kodaikanal
10.95529366,79.39112091,Kumbakonam
24.71365547,78.14981079,Hotel Road
22.17025185,75.58054352,Maheshwar
24.26456642,80.73231506,Sahilara
11.52190208,76.02468872,India
11.77552509,78.20932007,Yercaud
11.39812756,79.69595337,Chidambaram
11.58690166,76.02033997,Kerala
10.2440176,77.48700714,Kodaikanal
10.10617161,76.70173645,Kerala
10.24893761,77.49009705,Kodaikanal
27.32712555,88.61035156,Gangtok
22.53298569,88.39220428,West Bengal
22.58948135,88.41134644,Kolkata
22.54316902,88.35774994,Kolkata
32.25485229,77.18186951,Manali
11.66642857,75.94161987,Kerala
10.97224903,79.38516235,Tamil Nadu
10.9478569,79.34197998,Kumbakonam
23.11729622,83.19124603,Ambikapur
9.494878769,76.36083984,Alappuzha
32.24016571,77.18861389,Himachal Pradesh
27.33421135,88.61269379,Gangtok
11.63040257,76.08768463,Kerala
13.08067513,80.26894379,Chennai
13.01578045,80.17077637,Chennai
26.73702431,83.89598846,Kushinagar
17.43167877,78.48803711,Secunderabad
10.24026775,77.49575806,Kodaikanal
22.72085953,71.65000153,Surendranagar
17.43304443,78.48854828,Secunderabad
13.01854229,80.26140594,Chennai
10.24346924,77.48807526,Kodaikanal
10.24755955,77.48468018,Kodaikanal
10.24071407,77.4835968,Kodaikanal
10.24261665,77.48848724,Kodaikanal
10.24151707,77.49507141,Kodaikanal
11.34843254,76.79366302,Coonoor
11.34833336,76.78567505,Tamil Nadu
11.77101707,78.21227264,Yercaud
13.03987312,80.24200439,Chennai
13.07755756,80.26171875,Chennai
13.03920269,80.22938538,Chennai
13.04095745,80.2353363,Chennai
13.0772953,80.26152039,Chennai
12.95897007,80.24446106,Chennai
13.05232143,80.21235657,Chennai
13.06423092,80.24311066,Chennai
13.04983139,80.23342896,Chennai
13.08301067,80.27043152,Tamil Nadu
13.03548336,80.24925995,Chennai
12.96284676,80.24611664,Chennai
13.03031731,80.22888947,Tamil Nadu
13.06652737,80.2723999,Chennai
13.04596138,80.25797272,Tamil Nadu
13.06617165,80.27500916,Chennai
13.05128574,80.21613312,Chennai
13.03607559,80.2305603,Chennai
12.87064362,74.84580994,Hampankatta
12.87342358,74.85578918,Karnataka
13.06408215,80.27811432,Chennai
13.08152676,80.27313995,Chennai
12.87043762,74.84689331,Hampankatta
22.53772736,88.33440399,India
13.06173515,80.26670074,Chennai
12.92901611,80.23249817,Okkiyam Thuraipakkam
13.04956245,80.24945831,Chennai
13.07329559,80.255867,Tamil Nadu
11.5343523,76.64118958,Sholur
13.07919407,80.25500488,Tamil Nadu
13.06369972,80.2110672,Chennai
13.07124138,80.26490021,Chennai
10.24942398,77.49959564,Kodaikanal
22.51581383,88.35353088,Kolkata
13.04826069,80.24258423,Tamil Nadu
13.03746128,80.23100281,Tamil Nadu
27.37144852,88.22221375,Sikkim
13.03314972,80.24700928,Chennai
13.03248596,80.25469971,Chennai
13.03314877,80.24700928,Chennai
12.95685005,80.14159393,Chennai
11.77774906,78.21994019,Yercaud
10.29112434,76.87581635,Tamil Nadu
26.62290955,92.79668427,Tezpur
10.50485706,76.87117004,Sethumadai
26.62636566,92.79006958,Tezpur
11.42711163,76.84227753,Kotagiri
29.97398186,76.87438965,Kurukshetra
12.96930504,80.14644623,Chennai
11.42032528,76.86998749,Kotagiri
24.92380714,73.83048248,Nathdwara
10.25052261,77.50218201,Kodaikanal
24.93331909,73.8167038,Nathdwara
22.17988014,75.59091949,Maheshwar
30.55790138,79.55926514,Uttarakhand
22.1768856,75.58266449,Maheshwar
10.4710207,76.8433075,Parambikulam Road
26.65470505,92.77288055,Tezpur
11.3801384,77.89502716,Tamil Nadu
11.30373573,76.93707275,Mettupalayam
25.13459587,73.57658386,Qila Kumbhalgarh
31.0456295,76.70406342,Nalagarh
22.1722374,75.58703613,Maheshwar
29.97400093,76.86161804,Kurukshetra
29.9689064,76.83839417,Haryana
25.11804199,73.59908295,Rajasthan
12.90165138,80.22977448,Chennai
13.02396202,80.20170593,Chennai
29.86913872,77.88874054,Roorkee
32.53654099,75.97592926,Dalhousie
32.53725052,75.9848175,Dalhousie
12.92259026,80.19983673,Chennai
11.77659893,78.22206116,Yercaud
10.95765781,79.38052368,Kumbakonam
26.18488121,91.74480438,Guwahati
17.92441368,73.65942383,Mahabaleshwar
32.24023438,77.18881989,Manali
13.06323528,80.26622772,Chennai
27.34150314,88.60482025,Gangtok
9.933291435,76.389328,Thrippunithura
32.53878784,75.96690369,Dalhousie
11.07933903,76.07012177,Malappuram
18.05595016,73.00798035,Shrivardhan
10.97667313,76.20554352,Angadipuram
30.1458683,78.59914398,Devaprayag
11.42505074,76.86675262,Kotagiri
13.03314686,80.26026154,Chennai
13.04522705,80.26164246,Tamil Nadu
11.42370987,76.86552429,Kotagiri
15.49503231,80.04803467,Ongole
11.39831161,76.7219162,Ooty
12.92942905,80.1175766,Tambaram
13.02921391,80.25556946,Chennai
13.02324772,80.25038147,Chennai
22.59951019,88.4128952,Kolkata
13.02996445,80.24217224,Chennai
13.01476002,80.22975159,Chennai
24.93648529,73.82662201,Nathdwara
13.02639866,80.23117828,Chennai
13.0842123,80.26969147,Chennai
11.62922382,76.12039948,Kerala
9.900003433,76.71700287,Kerala
13.06132221,80.27558899,Chennai
9.580522537,76.9677124,Kerala
11.52545261,76.02284241,Kerala
8.736701012,77.71146393,Tirunelveli
17.44372368,78.48162079,Secunderabad
13.06181622,80.26452637,Chennai
10.23809814,77.48918152,Kodaikanal
13.02272034,80.19975281,Chennai
9.978000641,76.5792923,Muvattupuzha
9.49078083,76.31941986,Alappuzha
9.464934349,76.36151123,Alappuzha
18.9969883,73.12018585,Maharashtra
10.25393486,77.49048615,Kodaikanal
13.06084728,80.2453537,Chennai
13.03859997,80.23983002,Chennai
13.03831291,80.23100281,Chennai
11.56466961,76.10655975,Kerala
9.646957397,76.38104248,Kannankara
27.03051567,88.26081085,Darjeeling
13.07355499,80.22135162,Tamil Nadu
13.07222843,80.20257568,Chennai
13.04014969,80.24510956,Tamil Nadu
11.77840805,78.19889069,Yercaud
27.32684708,88.61135864,Gangtok
13.08072376,80.266922,Chennai
17.91943169,73.76121521,Bhilar
9.507903099,76.35110474,Finishing Point
16.70440483,74.23497772,Kolhapur
13.03388596,80.24421692,Tamil Nadu
13.01725578,80.27046967,Chennai
17.43558884,78.50167847,Secunderabad
15.51178932,80.04129028,Ongole
10.66454601,79.44841003,Mannargudi
12.94369984,80.20927429,Chennai
12.96622944,80.1491394,Chennai
11.6507988,76.24977875,Kerala
8.496245384,78.12882233,Tiruchendur
14.84924507,74.13084412,Karwar
12.98116112,80.23148346,Chennai
27.32968521,88.61108398,India
31.53651237,78.25681305,Himachal Pradesh
28.57479668,77.26438141,Delhi
19.08072662,74.73227692,Ahmednagar
28.47922134,77.18730927,Delhi
28.55499458,77.22477722,Delhi
10.11185169,76.35458374,Aluva
27.32823181,88.6115036,Gangtok
13.05018425,80.21224976,Chennai
13.04123974,80.2357254,Chennai
16.86858368,79.56066895,Miryalaguda
28.65137291,77.19119263,Delhi
16.89926338,79.87417603,Huzur Nagar
22.51799011,88.32933807,Kolkata
11.84156036,76.05420685,Kartikulam - Mananthavady Road
22.54119492,88.35269928,Kolkata
22.51815987,88.35413361,Kolkata
22.6420784,88.4311142,Kolkata
17.14409828,79.62123108,Suryapet
22.54890633,88.40042877,Kolkata
12.23670197,79.64900208,Tindivanam
24.82692909,92.8013382,Silchar
16.9987011,79.95972443,Kodad
18.88093185,79.44467163,Mancherial
16.23546028,80.0474472,Narasaraopet
10.97213078,79.38065338,Kumbakonam
26.80572128,82.21364594,Ayodhya
29.31678009,73.89997864,Suratgarh
23.23330116,69.64491272,Gujarat
13.0200634,80.18353271,Manapakkam
13.03388596,80.2467041,Chennai
13.03388596,80.24671173,Chennai
10.5412674,76.98321533,Kottur
12.87072945,74.84181976,KS Rao Road
28.55059433,77.13018036,Delhi
13.98921108,74.55345917,Bhatkal
10.24405766,77.49816895,Kodaikanal
14.61483669,75.63504028,Ranebennur
13.62694836,74.69511414,Kundapura
12.87783432,74.84184265,Kodailbail
8.969003677,77.30244446,Tenkasi
12.66506672,79.54089355,Cheyyar
8.727993011,77.72162628,Tirunelveli
14.618536,74.2795639,Honnebail
11.37892342,77.89460754,Tiruchengode
13.04787922,80.24941254,Chennai
10.6671772,79.448349,Mannargudi
9.693487167,76.34468842,Cherthala
9.318910599,76.61185455,Chengannur
9.453310966,77.55401611,Rajapalayam
9.318916321,76.61184692,Chengannur
10.57556438,76.93369293,Anaimalai
9.318916321,76.61184692,Chengannur
10.96132565,79.65916443,Peralam
12.94080067,75.78131104,Karnataka
13.01416683,75.66546631,Devaladakere
12.97078991,80.15037537,Pallavaram
12.9619112,80.14946747,Tamil Nadu
8.733178139,77.71125793,Tirunelveli
9.262924194,76.78383636,Pathanamthitta
13.08497334,80.20380402,Chennai
9.445543289,77.80145264,Sivakasi
12.2284317,79.65285492,Tindivanam
10.32363033,76.95101166,Valparai
12.9712553,80.15074158,Tamil Nadu
9.440690041,76.82910919,Kunnam
9.320705414,76.61038208,Chengannur
12.96902847,75.8147583,Halasulige
9.906938553,76.70935059,Kerala
9.005281448,76.78347778,Kottarakkara
10.10646152,76.35691833,Aluva
9.388484955,76.57530212,Thiruvalla
9.1621418,76.72180176,Adoor
9.895820618,76.72501373,Thodupuzha
11.04310322,76.07982635,Malappuram
9.996250153,76.57215881,Muvattupuzha
10.06831741,76.61547089,Kothamangalam
10.18338203,76.3801651,Angamaly
9.582186699,76.97121429,Kuttikkanam
12.89967346,80.22843933,Chennai
9.979226112,76.58652496,Muvattupuzha
9.669582367,76.55654907,Ettumanoor
32.2541008,77.19208527,Bashisht
27.32916832,88.61692047,Sikkim
9.002131462,76.77255249,Kottarakkara
9.130787849,76.51448059,Oachira
26.75636482,88.79748535,National Highway 31
9.894031525,76.71331787,Thodupuzha
